Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
1,23,11,1,25,1
0,10,11,1,38,1
0,10,12,2,49,1
1,96,12,2,147,1
0,1,12,1,149,1
1,993,14,4,1143,1
0,3,14,1,1147,1
1,833,16,6,1981,1
1,100,15,4,2083,1
1,1392,17,7,3476,1
1,1,17,1,3478,1
0,1637,20,10,5118,1
0,2091,20,9,7210,1
0,1,20,1,7212,1
1,14,19,4,7229,1
1,148,19,8,7378,1
0,666,20,8,8045,1
0,588,20,10,8636,1
0,329,20,8,8966,1
0,62,20,6,9029,1
0,1,20,1,9031,1
0,436,20,8,9468,1
0,201,20,7,9670,1
0,355,20,9,10026,1
0,12233,25,15,22260,1
1,4,22,1,22270,1
0,64,23,6,22335,1
0,41,23,5,22378,1
0,8,23,2,22388,1
0,51,22,5,22443,1
1,104,24,8,22548,1
1,5681,27,15,28230,1
1,108,26,7,28340,1
1,887,26,10,29228,1
0,3,26,1,29232,1
1,3905,29,12,33140,1
1,6455,30,14,39596,1
0,203,28,8,39802,1
1,1,27,1,39805,1
1,1,27,1,39809,1
0,1,23,1,39817,1
0,3,23,1,39821,1
0,4,24,1,39829,1
1,68,29,7,39898,1
1,2,29,1,39901,1
1,1,28,1,39906,1
1,3,28,2,39910,1
0,1987,31,14,41899,1
1,1,28,1,41904,1
1,28,26,4,41935,1
0,29,29,5,41967,1
1,29,30,5,41997,1
0,22,28,5,42024,1
1,91,31,8,42117,1
0,14,29,3,42135,1
1,5323,32,15,47459,1
1,2582,33,14,50042,1
1,1,32,1,50046,1
0,4,31,2,50054,1
0,3,30,2,50059,1
1,653,33,10,50715,1
0,3,33,1,50719,1
1,8829,34,16,59550,1
1,5717,35,18,65268,1
1,978,35,13,66247,1
1,11235,36,18,77484,1
0,1,36,1,77486,1
1,10,36,1,77497,1
1,2,35,1,77505,1
1,1,35,1,77507,1
0,14889,37,18,92397,1
1,10996,38,19,103395,1
0,1,38,1,103397,1
0,1,38,1,103399,1
0,1,38,1,103401,1
0,23,38,4,103425,1
1,1,37,1,103428,1
1,995,37,14,104425,1
0,1,38,1,104429,1
1,21070,40,24,125501,1
0,15711,40,23,141213,1
1,1,39,1,141216,1
0,1254,39,21,142472,1
1,21,38,3,142495,1
0,1,36,1,142500,1
0,1,37,1,142503,1
0,4,37,1,142510,1
1,99,34,7,142615,1
0,1,34,1,142617,1
1,17,36,5,142635,1
1,1138,38,14,143774,1
0,1,38,1,143776,1
1,10743,39,21,154520,1
0,5230,40,20,159751,1
1,11453,42,22,171205,1
0,1,41,1,171208,1
1,1,41,1,171211,1
0,68,40,8,171281,1
0,1,41,1,171284,1
0,2,41,1,171288,1
1,174155,46,29,345448,1
0,1,46,1,345452,1
1,44,45,7,345498,1
1,20214,47,29,365713,1
1,25080,47,27,390794,1
0,14,11,1,18,2
0,5,12,2,26,2
0,114,13,3,141,2
0,27,13,3,169,2
1,9,12,2,182,2
1,12,12,2,195,2
0,9,13,2,206,2
0,436,15,5,644,2
1,75,15,5,720,2
1,1920,17,7,2643,2
1,127,18,7,2771,2
1,4190,21,11,6963,2
1,1,20,1,6966,2
1,144,20,6,7111,2
1,1,20,1,7113,2
1,1,20,1,7117,2
0,264,19,8,7383,2
0,15,18,2,7402,2
1,15,16,2,7420,2
1,21,19,5,7443,2
0,1,19,1,7445,2
1,1348,20,9,8794,2
0,3,20,2,8798,2
1,873,21,11,9672,2
0,1460,22,10,11134,2
0,665,22,9,11800,2
1,427,22,7,12228,2
0,2,22,1,12232,2
1,6679,25,13,18912,2
0,1752,25,13,20665,2
0,17783,28,14,38449,2
0,157,27,8,38608,2
0,213,27,8,38822,2
0,35,27,8,38860,2
1,1935,28,12,40797,2
1,4236,29,14,45034,2
0,142,27,9,45179,2
0,247,27,10,45427,2
0,230,27,12,45658,2
1,2950,29,15,48609,2
0,7,27,2,48622,2
1,5,30,3,48629,2
1,2,30,1,48632,2
1,547,29,13,49181,2
1,5,29,1,49187,2
0,8,30,3,49196,2
1,14126,32,18,63323,2
1,28949,35,22,92275,2
0,5255,35,17,97531,2
0,1,34,1,97534,2
1,1,34,1,97536,2
0,1,34,1,97538,2
1,1,34,1,97540,2
0,34,33,4,97576,2
1,15836,36,19,113414,2
0,6963,38,23,120378,2
1,85471,42,26,205851,2
1,1577,41,19,207432,2
1,9184,44,26,216619,2
1,116366,46,31,332986,2
0,290,46,10,333279,2
0,99595,47,31,432876,2
1,6,11,1,21,3
0,141,12,2,164,3
1,10,12,2,178,3
1,86,13,3,266,3
1,179,13,3,446,3
1,173,13,3,620,3
1,434,14,4,1056,3
1,6,16,3,1065,3
0,2,17,1,1069,3
1,3226,19,9,4296,3
1,3276,21,11,7573,3
0,1,21,1,7575,3
1,10374,24,13,17950,3
0,1960,25,13,19912,3
0,1640,25,12,21553,3
1,5115,28,14,26669,3
0,2673,28,12,29344,3
0,1,27,1,29347,3
1,1580,29,14,30928,3
0,114,27,7,31045,3
1,1314,28,12,32360,3
1,2397,28,13,34758,3
0,353,28,12,35114,3
1,3,28,1,35118,3
1,2,26,1,35123,3
1,1,26,1,35125,3
0,94,26,7,35221,3
1,6,24,1,35230,3
0,211,27,9,35442,3
0,20,26,3,35464,3
0,2,26,1,35467,3
0,1,25,1,35470,3
0,3,25,1,35475,3
1,256,27,9,35732,3
0,58,27,7,35791,3
0,751,29,10,36544,3
1,33,29,3,36578,3
0,4849,30,13,41430,3
1,1788,32,15,43219,3
0,15358,34,19,58579,3
0,8614,36,18,67195,3
0,1,35,1,67198,3
1,1010,35,13,68213,3
1,36,35,4,68250,3
1,16,33,4,68269,3
1,1,33,1,68271,3
0,6,33,2,68279,3
0,16,35,1,68297,3
1,3,34,1,68304,3
0,1,35,1,68308,3
1,1,35,1,68314,3
1,1,35,1,68316,3
1,2,34,1,68320,3
1,456,34,12,68777,3
0,2,34,1,68780,3
0,3,35,1,68785,3
0,1,36,1,68788,3
1,27038,39,23,95829,3
1,1,39,1,95831,3
0,43336,41,22,139168,3
0,194,39,7,139366,3
0,3032,41,20,142399,3
0,2,41,1,142402,3
0,2667,41,19,145070,3
1,252,40,12,145324,3
1,19673,44,23,165000,3
1,1,44,1,165004,3
0,122,42,14,165129,3
0,12,42,3,165142,3
0,9,43,3,165153,3
0,1,45,1,165155,3
0,1220,44,21,166377,3
0,5,41,1,166389,3
1,5,41,2,166395,3
1,1,41,1,166397,3
0,4406,44,22,170804,3
0,2,44,1,170807,3
0,2,43,1,170811,3
0,707,43,20,171519,3
1,8967,43,22,180487,3
0,229439,48,30,409929,3
1,4,11,1,13,4
1,2,11,1,19,4
1,1,11,1,21,4
1,10,11,1,33,4
0,1,11,1,35,4
0,1,11,1,37,4
1,2,11,1,41,4
0,1,11,1,46,4
0,10,11,1,57,4
1,1,11,1,60,4
0,3,11,1,64,4
0,7,11,1,72,4
1,2,11,1,78,4
1,3,11,1,82,4
1,1,11,1,84,4
0,288,14,4,375,4
1,14,14,2,390,4
0,2835,18,8,3226,4
1,2,18,1,3229,4
1,1,16,1,3233,4
0,6,16,1,3241,4
0,3,16,1,3245,4
1,13,17,4,3259,4
1,80,16,5,3341,4
1,72,17,7,3417,4
1,59,15,5,3479,4
0,125,15,5,3608,4
1,1,15,1,3610,4
1,6,15,1,3617,4
1,1,15,1,3619,4
1,1,15,1,3621,4
0,1,16,1,3624,4
1,26,16,4,3651,4
0,149,17,6,3803,4
0,237,17,7,4042,4
0,21,17,4,4064,4
1,2,17,1,4067,4
0,1,15,1,4071,4
1,86,17,6,4158,4
1,9,17,2,4172,4
0,25,17,3,4198,4
0,35,16,4,4238,4
1,10,16,2,4249,4
1,7,16,2,4257,4
1,1,16,1,4259,4
0,29,17,3,4289,4
0,158,17,7,4448,4
1,36,17,3,4485,4
0,1,15,1,4490,4
1,23,17,3,4514,4
1,3892,20,10,8408,4
0,141,20,7,8555,4
1,95,20,8,8653,4
0,1271,22,10,9926,4
1,94,21,6,10022,4
1,350,21,10,10373,4
0,1,22,1,10377,4
0,460,21,8,10841,4
0,1,20,1,10847,4
0,1,20,1,10849,4
0,1,19,1,10853,4
1,342,21,8,11197,4
1,1,21,1,11199,4
0,10220,23,12,21420,4
1,110,24,8,21533,4
0,1422,24,13,22956,4
1,14,25,2,22971,4
0,2715,25,13,25687,4
1,1,25,1,25689,4
1,1,25,1,25691,4
0,3,25,2,25697,4
0,3,25,1,25701,4
1,6283,27,14,31987,4
1,5254,27,13,37242,4
0,2,27,1,37245,4
1,5,29,2,37252,4
1,3,29,1,37256,4
1,4883,28,14,42141,4
1,2032,29,14,44174,4
0,245,28,9,44421,4
0,1,27,1,44424,4
1,1,27,1,44427,4
0,2,27,1,44432,4
1,1488,29,11,45921,4
0,6,30,2,45931,4
0,7,28,2,45941,4
1,887,29,13,46829,4
1,110,29,7,46942,4
1,2,29,1,46945,4
0,3448,32,16,50394,4
1,5781,32,14,56176,4
0,3100,32,14,59277,4
0,8258,33,16,67537,4
1,1,33,1,67539,4
1,1,33,1,67541,4
1,400,33,12,67942,4
0,6916,34,16,74862,4
1,1,33,1,74865,4
1,1,33,1,74867,4
0,3195,35,17,78067,4
1,32251,38,23,110319,4
0,6,35,2,110329,4
0,627,35,15,110957,4
1,1,35,1,110959,4
1,1,33,1,110963,4
0,8,34,2,110973,4
1,3,34,1,110977,4
0,4001,37,20,114979,4
1,1572,37,14,116552,4
0,6,36,2,116560,4
0,2,33,1,116566,4
0,1,33,1,116568,4
0,1,31,1,116573,4
1,134,33,5,116708,4
0,8,33,3,116717,4
0,52,36,6,116771,4
0,3,36,1,116775,4
0,2,36,1,116780,4
1,11,34,2,116796,4
1,16,33,4,116819,4
1,3,33,1,116824,4
0,47,36,8,116873,4
0,3173,37,20,120047,4
0,4,38,1,120057,4
1,4,35,1,120065,4
0,104,36,9,120170,4
1,473,37,12,120645,4
1,4,36,2,120651,4
0,7787,39,19,128440,4
0,7925,39,20,136366,4
1,2,39,1,136369,4
0,7378,41,22,143749,4
0,75945,43,26,219695,4
1,51896,46,29,271593,4
0,4482,45,24,276077,4
0,12392,45,27,288471,4
0,3329,45,19,291801,4
0,1,45,1,291803,4
0,1,45,1,291805,4
0,40,45,6,291848,4
0,1,45,1,291850,4
1,68021,49,30,359874,4
0,74513,49,32,434388,4
0,7,11,1,11,5
1,6,11,1,18,5
0,1,11,1,20,5
0,3,11,1,24,5
1,8,11,1,33,5
0,2,11,1,36,5
0,1,11,1,38,5
1,82,13,3,121,5
0,427,14,4,549,5
0,11,14,2,561,5
0,3,13,1,566,5
1,5,13,2,574,5
0,1,13,1,576,5
0,1,13,1,578,5
0,2,13,1,581,5
0,1,13,1,583,5
0,7,13,2,591,5
0,1,13,1,593,5
0,2,13,1,596,5
0,1,13,1,598,5
1,3,13,1,602,5
0,1,13,1,604,5
0,1,13,1,610,5
1,2,14,1,613,5
1,52,14,4,666,5
0,18,14,2,685,5
0,1,13,1,689,5
0,3,13,1,693,5
0,2,13,1,696,5
0,6,13,1,703,5
1,66,14,4,770,5
1,338,15,5,1110,5
0,199,15,5,1310,5
1,5916,17,7,7227,5
1,1,16,1,7230,5
1,4,16,1,7235,5
0,4963,21,11,12201,5
1,5,21,2,12207,5
0,2168,22,10,14376,5
1,564,22,7,14941,5
1,6564,24,12,21506,5
1,974,23,9,22482,5
1,924,26,11,23407,5
1,24082,29,16,47490,5
0,161,28,6,47653,5
0,3,28,1,47657,5
0,305,29,9,47963,5
1,2882,30,13,50846,5
1,14244,32,18,65091,5
0,1,31,1,65094,5
1,2,28,1,65100,5
0,6,29,1,65108,5
0,225,29,9,65335,5
1,1736,32,12,67076,5
1,657,33,13,67734,5
1,7469,35,18,75204,5
0,11283,36,20,86488,5
0,26282,38,22,112771,5
1,1994,37,20,114767,5
0,20258,39,22,135026,5
1,49660,42,25,184690,5
0,4603,42,20,189295,5
0,39107,44,25,228403,5
1,42,44,6,228448,5
0,4223,44,22,232673,5
1,1348,44,15,234022,5
1,1089,44,15,235112,5
1,6776,44,20,241889,5
1,188,44,11,242078,5
1,2482,44,20,244563,5
1,9,44,3,244573,5
1,1,44,1,244575,5
1,2,44,1,244582,5
0,18124,46,23,262707,5
1,8141,46,25,270849,5
0,1,46,1,270851,5
1,8497,46,25,279351,5
1,7,48,2,279360,5
0,129557,49,32,408918,5
0,3,48,2,408923,5
1,1,48,1,408929,5
0,12239,49,27,421170,5
1,2,44,1,421178,5
0,3,41,2,421187,5
0,760,41,21,421948,5
1,1,41,1,421950,5
0,1,42,1,421955,5
1,2,42,1,421958,5
1,3,42,1,421964,5
0,3245,45,27,425210,5
1,151,49,6,425366,5
0,2,49,1,425370,5
0,6292,49,30,431663,5
1,2,49,1,431666,5
0,6,49,2,431673,5
0,9,49,2,431683,5
0,26077,49,28,457761,5
1,81,46,10,457847,5
0,6713,48,27,464561,5
0,2090,47,19,466653,5
1,6,47,1,466660,5
1,16,11,1,18,6
1,3,11,1,22,6
0,3,11,1,27,6
1,2,11,1,30,6
0,29,12,2,60,6
0,1,12,1,62,6
0,1,12,1,64,6
1,313,14,4,378,6
0,1,13,1,381,6
0,14,12,2,399,6
1,5,12,1,405,6
1,8,12,2,414,6
1,9,12,2,424,6
1,215,13,3,641,6
1,9,12,2,652,6
1,1,12,1,654,6
0,365,14,4,1020,6
0,528,15,5,1550,6
1,822,16,6,2373,6
1,3732,18,8,6106,6
1,1,16,1,6110,6
0,506,18,8,6617,6
1,333,17,7,6952,6
1,4,17,1,6957,6
1,16,17,3,6974,6
0,8,16,2,6984,6
1,6,15,1,6992,6
0,286,20,9,7281,6
1,2,20,1,7284,6
0,7443,22,12,14728,6
1,3,22,1,14732,6
0,2399,24,10,17132,6
1,917,24,10,18050,6
0,1,26,1,18052,6
0,2264,26,13,20319,6
1,1,25,1,20324,6
1,9522,26,12,29850,6
0,1,25,1,29853,6
1,106,26,8,29960,6
1,683,25,11,30645,6
0,1378,25,11,32024,6
1,2,24,1,32029,6
1,3,24,1,32033,6
1,2,25,1,32037,6
0,1229,25,10,33268,6
0,7057,27,13,40326,6
0,2858,29,12,43186,6
1,2,28,1,43190,6
1,116,28,11,43307,6
1,1,27,1,43310,6
0,4,23,2,43323,6
1,5,23,2,43329,6
1,2,24,1,43332,6
1,4,24,1,43337,6
1,1,25,1,43340,6
1,4,25,1,43346,6
0,15,28,3,43363,6
1,976,30,12,44340,6
1,1506,30,13,45853,6
1,5,28,2,45862,6
0,2,28,1,45866,6
0,3,28,1,45872,6
0,7,28,1,45882,6
1,988,30,13,46871,6
0,35,29,7,46908,6
1,1,29,1,46910,6
0,58,28,5,46974,6
0,5,28,1,46982,6
1,93,26,9,47078,6
1,1,26,1,47085,6
0,185,29,12,47272,6
1,163,28,9,47437,6
0,257,30,12,47695,6
0,6,29,2,47703,6
0,107,29,8,47811,6
1,1,29,1,47813,6
0,1623,29,11,49437,6
1,4387,31,14,53825,6
1,2,30,1,53829,6
0,3424,33,16,57255,6
1,5453,34,17,62709,6
1,14587,35,17,77297,6
0,669,36,14,77971,6
1,6344,36,14,84316,6
1,517,36,11,84834,6
0,4,37,1,84843,6
0,1,37,1,84846,6
1,1,37,1,84848,6
1,211,37,12,85060,6
1,3,36,1,85065,6
0,3301,38,16,88367,6
0,1,38,1,88369,6
1,1,37,1,88372,6
1,1685,36,14,90059,6
0,13,34,3,90079,6
0,1,34,1,90081,6
0,3,33,1,90086,6
0,20,33,6,90107,6
0,13,35,3,90121,6
0,26,35,3,90148,6
0,2,35,1,90151,6
1,412,37,9,90564,6
1,1,37,1,90566,6
0,599,38,13,91166,6
0,111,38,7,91278,6
0,1,37,1,91282,6
1,1,37,1,91285,6
0,7283,39,20,98569,6
1,227,39,12,98797,6
0,2849,41,20,101649,6
1,169,39,12,101824,6
1,10503,39,20,112330,6
1,56,39,9,112387,6
1,989,39,18,113377,6
1,1480,39,22,114858,6
0,599,39,14,115459,6
1,27,39,4,115487,6
1,7581,39,20,123069,6
1,2841,39,15,125911,6
1,2,39,1,125914,6
0,1120,41,16,127035,6
1,9658,41,21,136694,6
0,1,39,1,136698,6
1,1194,39,15,137893,6
1,10,39,3,137904,6
1,2,39,1,137907,6
1,12,39,2,137920,6
1,58686,43,28,196609,6
0,113,40,9,196727,6
1,36,41,5,196764,6
1,186,41,13,196952,6
1,1441,40,21,198395,6
0,3,39,1,198403,6
0,2,39,1,198406,6
0,8,39,1,198415,6
1,4,39,1,198423,6
1,67908,45,27,266336,6
1,3,44,1,266341,6
1,2,44,1,266344,6
0,108782,46,30,375127,6
1,23457,46,29,398585,6
1,2,46,1,398588,6
0,40509,48,31,439098,6
0,86,12,2,89,7
0,2,12,1,92,7
1,1194,15,5,1288,7
0,8,13,1,1299,7
0,116,15,5,1416,7
0,52,15,5,1469,7
1,24,14,2,1495,7
1,3,14,1,1499,7
0,3,14,1,1503,7
0,2,14,1,1506,7
0,33,14,3,1540,7
0,6,14,2,1549,7
1,1,14,1,1551,7
0,1,14,1,1553,7
0,1,15,1,1556,7
1,300,15,5,1857,7
0,24,14,3,1890,7
1,16,14,2,1907,7
0,11,15,3,1919,7
0,1,14,1,1922,7
1,41,14,3,1964,7
0,5,14,1,1970,7
1,734,17,7,2706,7
0,3498,20,10,6205,7
1,2,20,1,6208,7
1,9,20,3,6218,7
1,5761,20,10,11980,7
1,646,20,9,12627,7
0,484,20,8,13113,7
1,1,19,1,13116,7
0,222,19,6,13340,7
1,1166,21,8,14507,7
0,14212,25,13,28721,7
0,2,25,1,28724,7
0,1470,25,10,30195,7
0,203,25,7,30399,7
1,2421,27,10,32821,7
1,31,24,3,32858,7
0,14,25,3,32874,7
0,34,25,3,32909,7
0,10,26,3,32924,7
0,2,25,1,32930,7
1,104,25,7,33036,7
1,10,23,1,33049,7
1,1,23,1,33053,7
0,1,23,1,33056,7
1,76,25,5,33133,7
0,49,25,5,33183,7
1,17,24,3,33204,7
1,868,26,9,34073,7
1,28,26,3,34102,7
0,40,24,6,34145,7
1,3,22,2,34155,7
1,1,22,1,34157,7
0,19,24,4,34178,7
0,135,27,5,34314,7
0,241,26,9,34557,7
0,687,26,9,35246,7
0,130,25,7,35381,7
1,1,25,1,35383,7
1,2,25,1,35386,7
0,1176,28,12,36564,7
1,2,27,1,36568,7
0,6057,30,13,42626,7
1,1,27,1,42643,7
0,648,29,12,43292,7
0,146,30,8,43439,7
1,2,30,1,43443,7
1,1,30,1,43445,7
1,375,31,10,43823,7
1,1,30,1,43826,7
1,558,30,8,44385,7
0,830,30,11,45219,7
0,1454,30,10,46674,7
0,4082,33,16,50758,7
1,1,32,1,50761,7
0,1571,34,17,52333,7
0,2037,37,20,54373,7
0,61068,40,23,115442,7
1,1,40,1,115444,7
0,13,38,4,115460,7
1,4,38,2,115465,7
1,2,37,1,115469,7
0,113,39,9,115583,7
1,3,38,1,115588,7
0,427,39,14,116016,7
1,49,38,8,116067,7
0,3699,40,17,119767,7
0,7,40,2,119775,7
1,291,40,9,120067,7
0,2804,42,17,122872,7
1,178,41,13,123054,7
1,10,41,2,123066,7
1,5,41,1,123072,7
0,8332,43,18,131405,7
0,24,43,3,131430,7
0,813,42,15,132245,7
1,2,42,1,132248,7
0,1,42,1,132251,7
1,21717,46,26,153971,7
0,41118,48,29,195090,7
0,1,48,1,195092,7
0,6,47,2,195101,7
1,1,48,1,195103,7
0,10,48,2,195114,7
0,2,47,1,195118,7
1,130,47,8,195249,7
0,1,47,1,195253,7
1,625,48,17,195879,7
0,3,47,1,195884,7
0,5,48,1,195890,7
1,15374,48,24,211266,7
1,53168,50,26,264435,7
0,12,11,1,16,8
1,4,12,1,22,8
0,109,13,3,137,8
1,1,13,1,139,8
1,12,13,2,152,8
0,1061,16,6,1214,8
0,261,16,6,1479,8
0,3,14,1,1489,8
0,2,14,1,1495,8
1,550,17,7,2046,8
1,3390,20,10,5437,8
0,1,19,1,5440,8
1,3921,22,12,9363,8
0,1229,23,12,10594,8
0,2095,23,13,12690,8
1,519,23,10,13210,8
1,20,23,2,13231,8
0,1,23,1,13234,8
1,5450,25,14,18685,8
0,11,25,2,18697,8
1,18766,28,16,37467,8
0,14140,31,16,51608,8
0,977,31,11,52586,8
1,39216,35,20,91805,8
1,152,34,8,91959,8
0,1,29,1,91966,8
0,5,29,1,91972,8
1,21,32,4,91995,8
1,363,34,11,92360,8
1,352,34,17,92714,8
0,1,33,1,92719,8
0,1,33,1,92721,8
1,270,34,8,92992,8
0,1,34,1,92994,8
1,50601,38,22,143598,8
0,8,33,2,143612,8
0,3,33,2,143616,8
0,1,32,1,143619,8
0,9,32,2,143629,8
0,5,32,1,143635,8
0,1,33,1,143638,8
0,3,32,1,143643,8
1,30,35,4,143676,8
0,7932,37,21,151609,8
1,2,35,1,151619,8
1,43,35,7,151663,8
1,57,36,4,151722,8
0,1889,38,19,153612,8
1,520,37,15,154134,8
0,1,37,1,154136,8
0,1456,38,18,155594,8
1,1,38,1,155596,8
0,1,38,1,155598,8
1,3,37,1,155603,8
1,5697,37,22,161302,8
1,2190,37,19,163493,8
1,29,37,5,163523,8
0,2,36,1,163527,8
0,3,36,1,163531,8
1,692,36,14,164225,8
1,2,35,1,164229,8
0,67,36,8,164299,8
0,3816,39,22,168117,8
1,216142,46,31,384265,8
1,5,46,2,384271,8
1,4,46,2,384276,8
1,1,46,1,384278,8
0,11503,46,30,395782,8
1,3364,46,29,399147,8
1,2,46,1,399150,8
1,3,46,1,399154,8
1,4021,45,23,403177,8
0,1,46,1,403183,8
1,54610,48,32,457794,8
0,2,47,1,457798,8
1,21,11,1,23,9
1,62,12,2,86,9
1,15,12,2,104,9
0,1,12,1,106,9
1,1,12,1,108,9
1,1,12,1,110,9
1,6,12,2,117,9
1,151,13,3,270,9
1,1,12,1,273,9
1,1,12,1,277,9
0,6,11,1,287,9
0,1,11,1,289,9
0,3,11,1,293,9
1,9,12,2,303,9
1,14,12,2,322,9
0,1,11,1,327,9
0,1,11,1,329,9
1,7,12,2,340,9
1,295,14,4,636,9
1,5,14,2,642,9
1,514,16,6,1157,9
1,127,16,6,1285,9
0,87,16,5,1373,9
1,16,16,1,1390,9
0,1927,17,7,3322,9
1,1,15,1,3326,9
1,1,15,1,3328,9
0,12,15,2,3341,9
0,1,15,1,3343,9
0,12,14,3,3357,9
0,2,14,1,3365,9
1,8,15,2,3374,9
1,307,16,6,3684,9
0,3489,20,10,7175,9
1,1436,20,10,8613,9
0,1012,21,10,9626,9
1,3247,22,11,12876,9
1,139,22,5,13016,9
0,27,22,4,13044,9
0,4,22,1,13049,9
0,2,23,1,13053,9
1,3677,25,12,16731,9
1,3866,27,14,20598,9
0,27,27,5,20627,9
1,996,27,11,21624,9
0,257,26,11,21883,9
1,46,23,7,21936,9
1,248,24,10,22185,9
0,1,24,1,22187,9
1,344,26,10,22532,9
0,2,25,1,22536,9
1,1001,25,9,23542,9
1,1851,27,13,25395,9
1,2123,28,15,27519,9
1,4881,30,17,32401,9
1,1,28,1,32405,9
0,168,28,9,32574,9
1,15,29,3,32591,9
0,130,29,8,32722,9
0,3667,32,17,36390,9
0,1,32,1,36392,9
1,26554,35,23,62948,9
0,4,35,1,62953,9
1,25318,37,20,88274,9
1,11227,42,23,99503,9
1,1,41,1,99506,9
0,1,41,1,99508,9
1,37168,43,23,136677,9
0,883,43,17,137561,9
0,50681,44,27,188244,9
1,1382,43,18,189628,9
1,6,43,1,189635,9
1,23,44,4,189659,9
0,13343,45,24,203009,9
0,2,42,1,203016,9
0,152,41,17,203170,9
1,1041,43,20,204212,9
1,46,40,6,204262,9
1,2487,42,24,206750,9
1,6159,44,22,212910,9
0,1,44,1,212912,9
0,1,44,1,212916,9
0,1,42,1,212920,9
0,1424,42,16,214345,9
1,5,42,2,214351,9
1,1,42,1,214353,9
0,2,42,1,214357,9
1,1,43,1,214359,9
1,1,44,1,214363,9
1,1,44,1,214365,9
1,3,43,2,214372,9
0,652,44,16,215027,9
0,1,45,1,215030,9
1,6,41,2,215047,9
0,960,45,17,216010,9
0,9,46,2,216020,9
1,1,46,1,216022,9
0,875,46,19,216900,9
1,1,46,1,216905,9
0,4,46,2,216910,9
1,89047,49,27,305958,9
0,85,48,6,306045,9
0,2539,48,21,308585,9
1,134088,51,30,442675,9
1,52384,51,30,495060,9
0,27,11,1,32,10
1,45,11,1,78,10
1,5,12,2,84,10
0,17,12,2,102,10
0,1,12,1,107,10
1,120,13,3,228,10
0,674,15,5,904,10
1,260,15,5,1165,10
1,3212,19,9,4380,10
1,468,19,9,4855,10
1,312,18,8,5169,10
1,8,19,2,5179,10
1,61,19,6,5241,10
0,3641,21,11,8884,10
1,3873,22,12,12758,10
1,2028,22,12,14787,10
0,2,21,1,14791,10
1,347,21,8,15143,10
1,4,19,1,15152,10
1,1,19,1,15154,10
1,33,20,4,15189,10
1,3,19,1,15194,10
1,13,19,2,15208,10
1,2,19,1,15211,10
0,646,22,9,15858,10
1,7,23,2,15866,10
0,4723,27,16,20593,10
0,1,27,1,20595,10
0,5,27,2,20601,10
1,2,26,1,20608,10
1,1,26,1,20611,10
0,9185,28,16,29797,10
0,24,27,6,29823,10
0,2764,28,13,32588,10
0,4815,30,17,37404,10
1,1,29,1,37408,10
0,129,29,6,37540,10
1,2,30,1,37543,10
0,1,30,1,37545,10
1,7068,32,17,44614,10
1,24716,34,16,69331,10
0,2,34,1,69334,10
1,848,34,13,70183,10
0,217,34,9,70402,10
1,4,30,1,70412,10
0,35,34,6,70451,10
0,3,34,1,70455,10
0,261,34,7,70717,10
1,1,32,1,70721,10
0,1,32,1,70726,10
1,116,34,9,70843,10
1,1,34,1,70845,10
0,138,34,8,70985,10
0,1,34,1,70987,10
0,15,34,4,71006,10
1,302,34,8,71311,10
1,438,34,9,71750,10
1,1127,35,15,72879,10
1,465,35,10,73345,10
1,1497,35,15,74843,10
1,1,36,1,74845,10
1,314,35,12,75161,10
1,1845,35,14,77008,10
1,100,35,12,77109,10
1,1,35,1,77111,10
1,6,35,1,77118,10
1,2,35,1,77121,10
1,1,35,1,77123,10
1,95,35,10,77219,10
1,1,33,1,77223,10
0,24,33,4,77248,10
0,616,33,9,77865,10
0,315,35,13,78181,10
1,172,35,10,78354,10
1,8,35,3,78363,10
0,10347,38,19,88712,10
0,182,37,9,88896,10
1,2,33,1,88904,10
1,1,33,1,88906,10
0,79,36,8,88986,10
0,16,36,3,89003,10
1,2335,38,17,91339,10
1,2,38,1,91342,10
1,2,38,1,91345,10
1,2,38,1,91348,10
0,68,38,8,91417,10
1,1,38,1,91419,10
1,428,38,11,91848,10
0,7489,40,19,99339,10
1,151,39,12,99493,10
1,1,39,1,99495,10
1,2377,39,16,101875,10
1,9,39,2,101888,10
0,62680,42,23,164569,10
1,9566,42,21,174136,10
1,56,41,4,174196,10
0,267,40,7,174465,10
0,402,43,14,174868,10
1,3,42,1,174873,10
0,1202,42,15,176076,10
1,1,42,1,176078,10
1,6847,42,21,182926,10
1,2,43,1,182933,10
1,73,43,8,183008,10
1,1,42,1,183011,10
1,48,42,5,183060,10
1,3804,42,23,186865,10
1,14,42,3,186882,10
0,56939,46,25,243824,10
0,22773,45,24,266599,10
1,1605,47,25,268205,10
0,580,46,18,268787,10
0,5,45,1,268794,10
1,307,46,17,269102,10
1,11348,48,22,280452,10
1,1,45,1,280458,10
1,1,45,1,280460,10
0,378,45,11,280839,10
1,51,11,1,57,11
0,19,11,1,77,11
0,6,12,2,89,11
1,2,12,1,92,11
1,1,12,1,94,11
0,875,15,5,971,11
1,3511,18,8,4485,11
1,21,17,2,4508,11
1,72,17,6,4581,11
0,303,18,7,4885,11
0,221,18,7,5107,11
0,3,18,1,5111,11
0,1,18,1,5113,11
0,2,18,1,5116,11
0,363,18,6,5480,11
0,1990,19,9,7472,11
