Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
0,5849,19,9,5851,1
0,2,19,1,5854,1
0,139,19,8,5994,1
0,1,17,1,5998,1
0,5,16,2,6006,1
0,45,16,5,6055,1
1,381,19,9,6437,1
0,5,18,2,6447,1
0,414,18,8,6863,1
1,1762,21,10,8626,1
1,165,20,8,8793,1
1,2,20,1,8798,1
0,2,18,1,8804,1
0,2,17,1,8808,1
0,1,16,1,8811,1
0,12,16,2,8824,1
0,106,19,5,8934,1
0,2,19,1,8937,1
1,6151,22,12,15090,1
1,221,21,6,15313,1
1,322,21,6,15636,1
0,2,18,1,15642,1
0,2,19,1,15647,1
0,2,18,1,15651,1
1,105,21,5,15759,1
1,47,21,4,15808,1
0,39,22,5,15848,1
1,2197,23,11,18046,1
0,7,20,2,18057,1
1,5,20,1,18063,1
0,1,21,1,18066,1
1,129,21,7,18196,1
1,1,19,1,18200,1
0,252,23,9,18454,1
1,1,22,1,18457,1
1,1,22,1,18460,1
1,326,23,10,18789,1
0,2,23,1,18792,1
1,8915,26,14,27709,1
1,21458,31,18,49169,1
0,1,30,1,49172,1
1,2683,30,19,51857,1
1,3522,32,18,55380,1
0,11,29,2,55396,1
1,116,30,8,55516,1
0,11,28,3,55530,1
1,10,26,3,55545,1
0,32,25,4,55582,1
0,3,24,1,55588,1
1,2,23,1,55594,1
0,61,25,5,55656,1
0,5,25,2,55667,1
0,94,30,7,55767,1
1,3,30,1,55771,1
1,1,28,1,55775,1
0,16,31,3,55792,1
0,1,29,1,55797,1
1,428,31,11,56228,1
1,1,30,1,56231,1
0,8,32,2,56241,1
1,1,31,1,56245,1
1,1,30,1,56248,1
0,11,28,4,56264,1
0,157,31,13,56422,1
0,1,31,1,56424,1
1,5,31,1,56430,1
1,3015,33,20,59446,1
1,9458,33,16,68905,1
1,312,33,11,69219,1
0,1,31,1,69223,1
1,1,28,1,69230,1
0,4,30,1,69235,1
0,41,30,6,69277,1
0,457,32,11,69735,1
1,5565,35,18,75301,1
0,1,34,1,75304,1
0,1,34,1,75306,1
1,16486,36,20,91793,1
0,97,34,9,91894,1
0,4358,37,20,96253,1
0,2593,37,15,98847,1
1,9526,37,20,108374,1
0,5324,37,19,113699,1
0,2,37,1,113702,1
0,1,34,1,113707,1
1,32,37,4,113741,1
0,1,36,1,113744,1
1,12351,38,23,126096,1
0,2,37,1,126100,1
1,16,37,3,126117,1
1,4,35,1,126125,1
0,9737,39,25,135864,1
0,1,37,1,135869,1
1,9389,39,22,145259,1
1,888,39,15,146148,1
0,3,38,2,146153,1
1,61,38,4,146217,1
0,33,38,3,146251,1
0,3,37,1,146256,1
1,287,38,11,146546,1
1,139,38,11,146686,1
0,1870,40,23,148557,1
0,13,42,2,148571,1
0,82266,46,31,230839,1
0,1,41,1,230847,1
0,1,40,1,230850,1
1,6,40,1,230857,1
0,2,40,1,230861,1
1,5,41,2,230867,1
0,1667,45,20,232537,1
0,12560,45,25,245100,1
0,1,44,1,245103,1
0,11,44,2,245115,1
1,7,44,2,245123,1
1,3338,44,21,248462,1
1,14,44,3,248477,1
0,9,44,2,248487,1
0,11,45,3,248506,1
0,17112,46,25,265619,1
0,1748,48,21,267368,1
1,7361,20,10,7362,2
0,447,20,7,7810,2
0,67,20,7,7879,2
0,1,20,1,7881,2
0,102,18,6,7989,2
1,16,18,3,8009,2
1,39,19,4,8049,2
0,2013,21,10,10063,2
1,6863,24,13,16929,2
1,128,24,8,17058,2
1,740,25,11,17800,2
0,1765,26,13,19569,2
0,116,25,5,19687,2
0,680,26,8,20368,2
1,1336,27,12,21705,2
1,1,27,1,21707,2
1,1,25,1,21711,2
0,1,24,1,21714,2
0,1,24,1,21716,2
0,1,24,1,21718,2
1,107,26,7,21826,2
0,1,26,1,21828,2
1,1,26,1,21831,2
0,6051,29,15,27883,2
1,729,28,12,28614,2
1,2,27,1,28618,2
0,2459,29,15,31078,2
0,1,29,1,31080,2
0,9,27,2,31092,2
1,47,28,4,31140,2
1,17698,33,17,48843,2
0,932,32,13,49779,2
0,4759,33,14,54541,2
1,1,28,1,54550,2
0,4,27,2,54558,2
0,1,27,1,54560,2
1,288,32,10,54852,2
1,53,32,5,54907,2
0,97,32,6,55005,2
0,9,30,2,55017,2
1,1,32,1,55019,2
0,4,30,2,55026,2
1,14,33,4,55043,2
1,1,32,1,55046,2
0,69,31,5,55117,2
1,5,31,1,55123,2
1,2,31,1,55126,2
0,16,32,3,55143,2
0,9,31,3,55154,2
1,1,31,1,55156,2
0,5,32,2,55162,2
0,122,32,7,55285,2
1,4405,34,14,59691,2
1,7,35,2,59700,2
1,602,35,12,60303,2
0,1,35,1,60305,2
1,7421,36,17,67728,2
0,9,34,2,67740,2
1,1,35,1,67743,2
1,135,33,6,67881,2
0,62,31,8,67946,2
1,187,33,9,68134,2
1,121,31,6,68258,2
0,4,31,1,68263,2
0,53,31,5,68317,2
1,40,33,5,68359,2
0,5,33,2,68365,2
1,61,33,6,68427,2
1,2549,37,16,70978,2
0,49,36,4,71029,2
0,1,36,1,71033,2
0,208,34,13,71244,2
1,16,34,2,71261,2
0,3,32,2,71267,2
1,1,32,1,71269,2
1,1,32,1,71271,2
0,40,34,4,71312,2
1,7763,37,17,79077,2
0,2760,36,15,81839,2
1,1032,36,15,82872,2
1,464,36,8,83337,2
0,1,36,1,83339,2
1,17912,40,20,101254,2
0,2,39,1,101258,2
1,52,39,9,101313,2
1,134,37,13,101450,2
0,14,36,4,101466,2
1,1,37,1,101468,2
1,352,37,12,101821,2
0,1,37,1,101823,2
0,16,37,4,101840,2
1,334,37,10,102177,2
1,16,38,4,102194,2
0,1,38,1,102197,2
1,1537,39,12,103735,2
0,123,39,15,103859,2
1,258,39,9,104120,2
0,141,39,7,104262,2
1,358,40,12,104621,2
0,4,39,1,104627,2
0,22,38,5,104651,2
1,2503,40,16,107155,2
1,2,39,1,107159,2
1,3,39,1,107163,2
0,116,38,8,107282,2
1,1805,41,17,109089,2
0,153,40,8,109244,2
1,7,40,2,109252,2
1,1,40,1,109254,2
0,1,33,1,109264,2
0,1,33,1,109266,2
1,2,33,1,109269,2
1,3,33,1,109273,2
0,11,36,3,109287,2
1,16,39,3,109306,2
1,1,39,1,109308,2
1,23,36,6,109335,2
1,7,38,2,109344,2
0,6,37,1,109352,2
1,4,38,1,109360,2
0,1,38,1,109362,2
1,2,37,1,109366,2
1,2,37,1,109369,2
0,307,38,9,109677,2
1,9046,42,18,118725,2
1,448,42,9,119174,2
1,6787,43,22,125962,2
1,11361,45,25,137324,2
1,3064,42,18,140392,2
1,6340,45,21,146733,2
1,21105,44,23,167840,2
0,1,44,1,167842,2
0,3,44,1,167846,2
1,2282,47,28,170129,2
1,46795,49,31,216925,2
1,65819,50,28,282749,2
1,296,49,18,283047,2
1,1,49,1,283049,2
0,1,46,1,283056,2
0,1,49,1,283061,2
1,1,49,1,283065,2
1,418,48,12,283485,2
0,113,48,10,283599,2
0,30,48,6,283630,2
1,9060,50,27,292691,2
1,45766,51,29,338458,2
1,3774,17,7,3778,3
0,1117,17,7,4897,3
0,57,16,4,4956,3
1,1,16,1,4958,3
0,283,18,8,5242,3
0,460,17,7,5705,3
0,201,17,6,5907,3
0,72,17,6,5980,3
0,219,17,7,6200,3
1,37,17,6,6239,3
0,234,17,7,6476,3
0,45,17,4,6522,3
0,55,17,4,6580,3
1,409,17,6,6990,3
0,3,14,1,6999,3
1,1563,19,8,8567,3
1,952,21,10,9520,3
1,379,20,7,9902,3
1,925,20,8,10829,3
0,935,20,10,11765,3
1,3587,22,11,15355,3
1,4110,24,13,19467,3
0,1,24,1,19471,3
0,6,24,1,19478,3
0,4,24,1,19483,3
1,1,24,1,19485,3
1,6,23,2,19493,3
0,4757,26,16,24253,3
0,566,28,11,24820,3
0,1930,27,11,26752,3
0,1,27,1,26754,3
0,140,28,9,26896,3
0,62,27,7,26960,3
0,3306,27,11,30267,3
0,1493,27,11,31761,3
1,6997,29,15,38767,3
0,1,28,1,38770,3
1,284,28,9,39055,3
0,284,27,7,39341,3
0,22,26,6,39365,3
0,2,26,1,39368,3
0,1,25,1,39380,3
1,2,27,2,39383,3
1,14,27,3,39398,3
0,3,26,1,39407,3
0,1,26,1,39409,3
0,1,26,1,39411,3
1,2,25,1,39420,3
0,6,27,3,39429,3
1,123,29,11,39553,3
0,325,29,10,39880,3
1,248,29,9,40129,3
1,6,31,2,40136,3
1,14491,33,19,54628,3
0,7874,33,16,62503,3
1,4662,33,18,67166,3
1,6054,35,19,73221,3
0,14903,36,21,88125,3
0,675,35,15,88802,3
1,2141,38,20,90944,3
1,15483,37,19,106431,3
1,1341,36,17,107776,3
1,24,37,5,107801,3
1,5114,39,21,112916,3
0,5804,39,20,118721,3
1,44673,42,22,163396,3
0,2,41,1,163400,3
1,66,41,5,163467,3
0,1,39,1,163471,3
0,1,39,1,163473,3
0,2,39,1,163477,3
1,47,41,5,163525,3
0,17,40,3,163544,3
0,1,40,1,163546,3
1,98,42,6,163647,3
1,2926,42,19,166574,3
0,3706,42,21,170281,3
1,2,42,1,170284,3
1,12673,43,22,182958,3
0,1,41,1,182962,3
1,19,40,6,182983,3
0,1,40,1,182986,3
0,1,37,1,182991,3
0,7,37,2,183000,3
0,1,39,1,183006,3
1,8,41,3,183015,3
0,1,40,1,183019,3
1,45,41,4,183065,3
0,83,41,8,183149,3
1,40,41,7,183191,3
1,267,43,10,183459,3
0,1,42,1,183462,3
1,8368,44,23,191831,3
0,2219,44,22,194051,3
1,34294,45,25,228346,3
1,3953,44,21,232301,3
0,3,45,1,232306,3
1,10764,46,26,243073,3
1,89607,50,29,332681,3
1,15082,52,29,347764,3
0,22,47,5,347792,3
1,149645,49,31,497438,3
0,2,19,1,4,4
0,591,17,7,598,4
1,1,17,1,600,4
0,1316,19,9,1918,4
1,1,19,1,1920,4
0,4041,20,10,5962,4
1,1,19,1,5965,4
1,1,18,1,5969,4
1,5,17,1,5976,4
1,1,16,1,5979,4
0,95,17,5,6075,4
1,1,16,1,6078,4
0,3,15,1,6084,4
0,2,15,1,6087,4
1,188,18,6,6278,4
0,11,18,3,6290,4
0,75,17,5,6370,4
0,1,17,1,6373,4
1,4,17,1,6381,4
0,2152,21,11,8536,4
0,5,20,1,8543,4
0,1,20,1,8545,4
1,5081,22,12,13627,4
1,123,24,12,13751,4
0,1,23,1,13754,4
1,5163,23,11,18919,4
1,7182,25,13,26102,4
1,1197,26,12,27300,4
0,12,25,2,27315,4
1,1,24,1,27318,4
0,2,24,1,27321,4
1,845,26,12,28169,4
0,453,26,10,28623,4
0,1,22,1,28630,4
1,31,23,5,28665,4
1,10,22,3,28677,4
1,214,23,5,28892,4
0,4,23,1,28897,4
1,442,26,9,29340,4
1,3341,26,12,32682,4
0,4,23,1,32692,4
0,10,22,3,32704,4
1,37,23,4,32742,4
0,694,26,9,33439,4
1,675,26,11,34116,4
0,376,26,9,34493,4
1,5604,28,14,40098,4
1,104,25,7,40206,4
0,1,25,1,40208,4
1,2,25,1,40211,4
0,1267,28,11,41483,4
1,2,27,1,41489,4
0,110,27,6,41600,4
0,1,26,1,41603,4
0,4,26,2,41612,4
1,5,25,2,41619,4
0,44,27,4,41664,4
1,6,27,2,41671,4
0,1581,30,13,43254,4
1,1124,29,15,44380,4
0,1,29,1,44383,4
1,9933,31,17,54317,4
0,3,30,1,54322,4
0,1,30,1,54324,4
1,790,31,14,55115,4
1,2,31,1,55118,4
1,1320,31,15,56439,4
0,7430,32,17,63870,4
0,1132,32,14,65003,4
1,1,31,1,65006,4
1,3,30,1,65011,4
0,10810,34,19,75826,4
1,4,36,3,75831,4
1,59476,38,23,135308,4
1,2,38,1,135311,4
1,3,38,1,135315,4
1,1,37,1,135318,4
1,257,37,17,135580,4
1,4071,38,19,139652,4
0,14067,42,26,153724,4
0,4,38,2,153733,4
1,207,38,9,153942,4
0,1,36,1,153946,4
1,202,38,7,154149,4
1,201,40,12,154351,4
0,5,36,2,154363,4
1,952,40,15,155317,4
1,1,41,1,155320,4
0,4,41,1,155325,4
1,533,40,19,155861,4
0,50,40,6,155912,4
0,2,40,1,155915,4
1,7,42,2,155926,4
1,123618,44,30,279545,4
1,10630,44,26,290176,4
0,22579,43,25,312757,4
0,4705,42,22,317464,4
0,1,41,1,317467,4
0,1,41,1,317471,4
1,1366,44,24,318839,4
0,66163,46,30,385003,4
0,110941,48,32,495945,4
0,1,48,1,495952,4
1,1,45,1,495958,4
1,5,45,2,495964,4
0,6365,19,9,6367,5
1,414,18,8,6784,5
1,651,20,10,7436,5
0,1,20,1,7438,5
0,541,20,9,7980,5
0,1,20,1,7982,5
0,3,20,1,7986,5
0,15,17,2,8006,5
1,30,18,4,8038,5
1,29,17,3,8072,5
0,4,18,1,8077,5
0,2,18,1,8080,5
1,44,17,4,8126,5
1,2,16,1,8136,5
1,1,16,1,8138,5
1,3,15,1,8151,5
0,1,14,1,8157,5
1,1,14,1,8159,5
0,7,16,1,8167,5
0,10,16,1,8178,5
0,137,17,4,8319,5
0,55,20,6,8375,5
0,2,20,1,8378,5
0,1,20,1,8380,5
1,1159,23,12,9541,5
1,5,23,1,9547,5
1,3,20,1,9554,5
1,11,20,3,9566,5
0,437,22,8,10005,5
1,10,22,2,10017,5
0,1,22,1,10019,5
1,1515,23,9,11536,5
1,219,23,8,11758,5
1,1405,23,10,13166,5
1,2015,24,12,15184,5
1,2903,24,11,18088,5
1,33,23,6,18123,5
1,1,21,1,18127,5
0,485,23,10,18613,5
1,7,24,2,18622,5
0,4138,26,13,22761,5
1,827,26,12,23590,5
1,2,26,1,23593,5
0,8614,28,13,32209,5
0,43,26,9,32256,5
0,56,26,4,32314,5
1,1,25,1,32318,5
1,1,25,1,32324,5
1,2,24,1,32328,5
0,20,25,3,32349,5
1,1,25,1,32351,5
1,1,26,1,32355,5
0,119,27,9,32477,5
1,1,26,1,32481,5
0,3984,29,15,36468,5
1,1417,29,13,37886,5
0,1525,31,16,39412,5
0,2513,31,13,41926,5
1,1,30,1,41930,5
1,17,30,4,41949,5
1,689,31,11,42640,5
0,1,31,1,42642,5
1,13008,34,19,55652,5
0,16,35,2,55669,5
0,24483,36,20,80156,5
0,3,35,2,80161,5
0,19,33,3,80184,5
1,6561,36,17,86747,5
1,1386,36,15,88136,5
1,910,36,10,89047,5
1,255,36,12,89304,5
1,1,35,1,89313,5
1,2,34,1,89317,5
0,167,36,5,89485,5
1,1,35,1,89488,5
1,39,30,4,89536,5
0,95,37,7,89636,5
0,2,35,1,89641,5
1,8,35,3,89651,5
0,1585,37,17,91242,5
0,1,37,1,91244,5
1,2089,38,18,93334,5
1,5300,39,20,98635,5
1,8365,40,20,107001,5
0,13321,41,19,120323,5
0,48018,44,25,168343,5
1,6334,44,18,174678,5
1,1,44,1,174680,5
1,1,45,1,174683,5
0,22267,45,22,196951,5
0,2,45,1,196954,5
1,5,44,2,196961,5
1,173,43,10,197136,5
1,1,43,1,197138,5
0,403,43,12,197543,5
0,1587,44,17,199131,5
0,21,43,3,199157,5
0,1735,44,19,200893,5
0,527,45,17,201421,5
1,1,41,1,201429,5
0,410,45,13,201843,5
0,42791,48,27,244635,5
0,146068,51,30,390704,5
1,1365,51,22,392070,5
1,32221,51,29,424292,5
1,11919,20,10,11920,6
0,14,19,4,11938,6
1,61,21,8,12002,6
1,1557,21,9,13561,6
1,128,20,7,13691,6
0,2,18,1,13705,6
1,229,21,7,13936,6
0,7,19,1,13947,6
0,4,19,1,13952,6
0,2,19,1,13955,6
1,3,20,1,13961,6
1,2,21,1,13965,6
0,1600,23,11,15566,6
1,555,23,8,16122,6
1,1,23,1,16126,6
0,11474,25,13,27601,6
1,3,25,1,27605,6
1,1,25,1,27607,6
1,123,24,10,27732,6
1,10,24,2,27744,6
0,1,23,1,27748,6
1,9,24,2,27758,6
1,11,25,3,27770,6
0,6,25,1,27777,6
1,2,25,1,27781,6
0,4692,29,18,32477,6
0,5,29,2,32488,6
1,4,29,1,32495,6
0,10211,31,18,42707,6
0,22351,35,20,65059,6
1,1,34,1,65063,6
0,5,35,2,65069,6
0,3,35,2,65078,6
0,3,34,1,65083,6
0,1,34,1,65091,6
1,1,35,1,65094,6
1,3648,35,19,68745,6
0,1,35,1,68748,6
0,2,35,1,68754,6
0,2810,37,23,71567,6
1,24848,39,20,96416,6
0,960,38,17,97378,6
1,4,38,1,97383,6
1,25,39,2,97411,6
1,1612,38,18,99028,6
0,14,38,2,99045,6
1,7523,38,19,106569,6
1,1430,39,13,108002,6
0,1,38,1,108005,6
0,3565,38,17,111571,6
0,1224,38,17,112796,6
1,6027,40,21,118824,6
1,25874,43,24,144700,6
0,38579,45,22,183280,6
1,7056,45,21,190339,6
1,1533,45,19,191873,6
0,3367,48,21,195243,6
0,8953,48,21,204199,6
1,185,46,10,204388,6
0,1,46,1,204392,6
0,3,47,1,204398,6
1,2800,47,18,207201,6
0,1,47,1,207203,6
0,1,47,1,207205,6
1,4,47,1,207210,6
0,74382,50,29,281594,6
1,2400,50,18,283995,6
1,4,49,1,284001,6
0,200,48,8,284203,6
0,8,45,2,284217,6
1,166,48,6,284384,6
1,151,48,7,284536,6
1,1,48,1,284538,6
0,7,49,3,284546,6
1,1,49,1,284548,6
1,1,49,1,284550,6
0,2,49,1,284554,6
1,1,49,1,284556,6
0,227,51,15,284784,6
1,5050,18,8,5053,7
0,3551,19,9,8605,7
1,2914,20,10,11520,7
0,785,21,9,12307,7
1,278,20,8,12587,7
1,9,21,2,12599,7
0,253,21,9,12853,7
1,1879,22,10,14733,7
0,5,22,1,14739,7
1,2,22,1,14742,7
0,5794,24,13,20537,7
1,2,23,1,20541,7
0,4781,25,11,25323,7
0,1110,26,11,26435,7
0,165,25,8,26602,7
0,385,26,10,26989,7
1,6596,28,14,33587,7
0,6801,28,13,40389,7
0,1438,28,11,41828,7
0,489,29,13,42318,7
0,11,29,2,42330,7
0,1,27,1,42334,7
1,20,27,3,42356,7
1,2,27,1,42359,7
1,11,27,2,42371,7
1,1,26,1,42374,7
0,199,28,11,42574,7
0,505,29,12,43081,7
1,1,28,1,43085,7
1,16,28,4,43110,7
1,250,31,13,43362,7
1,22796,33,17,66159,7
0,9,33,3,66171,7
0,6,32,2,66179,7
1,421,32,12,66604,7
1,814,32,13,67419,7
0,1,32,1,67421,7
1,4,30,1,67428,7
0,1446,33,15,68877,7
0,3,32,2,68882,7
1,11092,35,19,79975,7
0,16056,38,22,96034,7
0,7806,38,20,103844,7
0,19624,41,21,123470,7
0,20967,44,26,144438,7
0,75552,44,27,219996,7
1,454,44,12,220452,7
1,2,43,1,220456,7
0,1,43,1,220458,7
1,844,43,10,221304,7
0,4471,43,23,225776,7
0,33335,45,26,259112,7
1,1,44,1,259115,7
1,2,45,1,259119,7
0,587,45,12,259708,7
0,137251,48,29,396960,7
1,1,46,1,396965,7
1,1,46,1,396967,7
1,28,46,5,396998,7
0,23,47,4,397024,7
0,52941,50,28,449968,7
0,4752,18,8,4755,8
0,103,18,7,4859,8
1,2026,20,10,6886,8
0,879,21,8,7766,8
1,4673,21,9,12440,8
1,39,21,4,12482,8
1,12,21,3,12495,8
0,3,20,1,12500,8
1,435,22,8,12936,8
1,1,21,1,12939,8
0,167,23,12,13108,8
0,6480,25,12,19589,8
0,134,25,7,19726,8
0,3,25,1,19731,8
0,1,25,1,19734,8
0,83,25,9,19819,8
0,616,25,10,20436,8
1,280,25,11,20718,8
1,1203,25,10,21922,8
0,269,25,11,22192,8
0,1,25,1,22194,8
1,1,27,1,22196,8
1,383,26,11,22581,8
1,832,26,14,23414,8
0,1,23,1,23419,8
0,1,23,1,23421,8
1,42,24,8,23464,8
0,2,23,1,23468,8
1,103,26,7,23572,8
0,8358,28,15,31931,8
0,70,25,5,32005,8
1,446,25,8,32452,8
1,9,26,3,32464,8
0,53,26,5,32518,8
0,37,25,5,32557,8
1,39,25,5,32599,8
1,4566,28,13,37166,8
1,2,28,1,37170,8
0,1,28,1,37172,8
1,1381,30,12,38554,8
0,23,30,2,38588,8
1,106,30,11,38696,8
0,1,29,1,38699,8
1,13170,31,16,51870,8
0,685,31,11,52556,8
1,239,31,12,52796,8
0,794,31,12,53597,8
0,1,31,1,53601,8
0,30,31,4,53632,8
0,1,31,1,53634,8
1,5,32,2,53640,8
0,27,31,5,53669,8
0,1,30,1,53672,8
1,32,31,3,53705,8
1,17,31,3,53723,8
0,4,28,1,53731,8
1,440,32,13,54173,8
1,526,32,14,54700,8
1,7068,34,18,61769,8
0,2,31,1,61775,8
1,548,35,12,62326,8
0,328,35,12,62655,8
1,49803,38,22,112460,8
1,1,38,1,112462,8
0,3739,40,16,116202,8
1,418,38,14,116623,8
1,4455,40,20,121079,8
1,13365,41,21,134445,8
1,1,37,1,134451,8
0,5,36,2,134458,8
1,1242,39,15,135701,8
1,4,39,1,135706,8
0,7280,42,18,142987,8
1,96,41,7,143086,8
0,10,41,2,143097,8
1,2556,43,18,145654,8
0,1,41,1,145658,8
0,575,41,13,146234,8
0,150,41,7,146386,8
0,2,40,1,146390,8
0,1,40,1,146392,8
0,1,39,1,146395,8
1,83,42,7,146480,8
1,1,41,1,146484,8
0,3,41,2,146488,8
1,16,43,3,146505,8
0,21,43,5,146528,8
0,510,43,14,147039,8
1,1,43,1,147041,8
0,3466,43,20,150508,8
0,3,42,1,150513,8
1,7364,44,20,157878,8
1,1,45,1,157880,8
0,2,42,1,157887,8
1,4142,44,20,162032,8
1,69734,46,25,231767,8
0,5,45,2,231774,8
0,1,45,1,231779,8
0,7,45,2,231788,8
1,18082,47,27,249871,8
1,18355,48,27,268227,8
0,170831,50,31,439059,8
1,2,51,1,439062,8
1,3,51,1,439066,8
0,9,53,2,439076,8
1,11704,20,10,11705,9
0,398,20,8,12105,9
0,1,20,1,12110,9
0,16,20,4,12127,9
0,1,20,1,12129,9
0,1,20,1,12131,9
0,1332,20,9,13464,9
1,26,20,6,13491,9
0,1485,20,8,14977,9
1,2,20,1,14980,9
1,1,17,1,14985,9
0,23,20,5,15011,9
1,320,20,5,15332,9
0,1,20,1,15334,9
1,2231,22,10,17566,9
0,593,22,10,18160,9
0,4646,24,13,22807,9
1,12386,28,16,35195,9
1,13891,31,20,49088,9
0,3,30,2,49093,9
0,1,30,1,49095,9
1,871,32,11,49968,9
1,18996,35,19,68965,9
1,6349,35,19,75315,9
1,460,33,16,75778,9
1,19669,36,19,95449,9
0,4700,37,20,100150,9
0,2,36,1,100154,9
1,262,37,10,100417,9
0,30,37,5,100450,9
0,28476,39,22,128927,9
1,1343,38,17,130272,9
1,8,38,2,130281,9
0,1,35,1,130287,9
1,94,37,7,130382,9
0,4,36,1,130388,9
1,935,39,14,131325,9
0,8444,41,23,139770,9
0,1,41,1,139772,9
1,33163,41,22,172936,9
0,3909,42,17,176846,9
1,5,42,1,176853,9
0,38563,44,25,215417,9
1,1,42,1,215421,9
0,1,43,1,215425,9
1,4706,44,25,220132,9
0,10,46,2,220144,9
1,129757,48,31,349903,9
1,1,47,1,349906,9
1,2,47,1,349909,9
0,4453,48,27,354363,9
0,26,48,4,354390,9
0,2104,47,23,356499,9
1,1,46,1,356504,9
1,2,46,1,356507,9
0,8322,48,29,364830,9
1,4027,48,26,368858,9
0,3,48,1,368862,9
0,3,46,1,368868,9
1,1108,45,25,369979,9
0,11748,47,29,381729,9
0,31553,49,29,413283,9
0,3150,48,29,416435,9
0,1,49,1,416437,9
1,1,48,1,416440,9
1,2367,48,28,418808,9
0,5,48,2,418816,9
1,1,48,1,418819,9
0,47854,50,30,466674,9
0,20533,50,31,487208,9
0,10679,20,10,10680,10
1,2473,21,11,13157,10
0,477,21,7,13635,10
1,538,21,8,14174,10
0,47,21,5,14224,10
0,28,21,3,14253,10
0,1067,23,11,15321,10
1,2512,23,11,17834,10
1,28,19,3,17873,10
0,28,21,3,17902,10
0,4,20,1,17908,10
1,478,22,7,18387,10
0,190,22,8,18578,10
0,262,21,8,18842,10
0,3,21,1,18846,10
0,1,20,1,18851,10
1,85,21,7,18940,10
1,3,21,2,18954,10
0,3,21,1,18958,10
0,1,21,1,18960,10
1,89,22,5,19050,10
0,236,21,7,19288,10
1,332,23,10,19623,10
0,352,24,9,19976,10
0,6,24,2,19983,10
1,4,24,1,19988,10
0,6465,26,12,26454,10
1,722,26,12,27180,10
1,1,25,1,27183,10
1,2,25,1,27188,10
0,1548,27,15,28737,10
1,18,26,3,28762,10
1,959,28,12,29722,10
1,3017,29,13,32741,10
0,3,29,1,32745,10
1,1082,30,11,33828,10
1,85,29,4,33915,10
1,1003,31,15,34920,10
1,1,28,1,34925,10
0,188,28,9,35115,10
0,5,28,3,35121,10
1,6,27,1,35129,10
0,209,28,7,35340,10
1,630,29,9,35971,10
1,1,29,1,35973,10
0,1648,31,12,37622,10
1,619,30,9,38244,10
0,5978,32,16,44223,10
0,1,32,1,44225,10
0,1,31,1,44228,10
1,2349,33,15,46578,10
0,512,31,12,47094,10
0,5,31,1,47100,10
1,534,33,14,47635,10
0,25810,37,22,73446,10
0,28943,37,23,102390,10
0,5,33,1,102401,10
1,963,36,15,103370,10
1,51343,39,24,154715,10
1,3095,39,22,157812,10
1,1,39,1,157814,10
1,2,40,1,157821,10
0,29286,44,28,187110,10
1,1,44,1,187112,10
1,1,44,1,187114,10
1,1,44,1,187116,10
1,1,44,1,187118,10
1,2,44,1,187121,10
1,1,44,1,187123,10
0,156413,46,29,343537,10
0,2478,45,24,346018,10
0,14270,45,29,360289,10
1,39558,47,30,399848,10
1,48647,47,30,448498,10
0,7915,49,30,456414,10
0,1443,15,5,1452,11
1,1131,17,7,2584,11
1,1,17,1,2588,11
1,1,17,1,2590,11
1,2,17,1,2595,11
0,11829,21,11,14428,11
1,3601,22,10,18032,11
0,1,20,1,18036,11
0,45,20,5,18082,11
0,5,19,2,18089,11
1,3,20,2,18093,11
1,7,20,2,18101,11
1,232,21,7,18334,11
0,1476,22,11,19813,11
1,1040,25,13,20855,11
0,541,26,13,21398,11
0,2702,25,14,24103,11
0,1479,25,10,25584,11
0,1,25,1,25586,11
1,259,27,9,25846,11
1,2,26,1,25850,11
0,4722,28,15,30573,11
1,13,26,2,30589,11
1,4,25,1,30597,11
1,127,26,9,30729,11
1,1,26,1,30732,11
0,4,25,1,30738,11
0,10,25,3,30749,11
0,24,25,2,30774,11
0,1,25,1,30776,11
1,4662,29,13,35440,11
1,21790,31,18,57231,11
0,216,30,10,57449,11
0,4300,31,15,61750,11
1,21017,34,18,82768,11
1,2720,35,17,85489,11
1,4,34,1,85495,11
0,44394,37,22,129890,11
0,2,35,1,129896,11
1,3767,38,19,133664,11
0,1,36,1,133668,11
1,14,39,4,133684,11
0,1,36,1,133689,11
0,4,36,1,133694,11
0,19,36,3,133716,11
1,3,38,1,133720,11
1,1,38,1,133722,11
0,2,37,1,133726,11
0,2,37,1,133729,11
1,4,37,1,133738,11
0,2,37,1,133741,11
0,25551,40,22,159295,11
1,3,38,1,159301,11
0,40,33,4,159347,11
1,1,32,1,159350,11
0,66,33,5,159417,11
1,1,32,1,159420,11
0,151,34,7,159572,11
0,16,37,4,159591,11
1,5,40,3,159598,11
1,563,40,17,160162,11
1,42772,41,25,202935,11
0,175889,47,29,378830,11
0,82672,51,32,461504,11
1,7,51,2,461513,11
1,5121,50,29,466636,11
1,6756,49,25,473397,11
0,8474,20,10,8475,12
1,2,15,1,8484,12
0,14,18,4,8501,12
0,1885,20,9,10387,12
0,1,19,1,10390,12
0,310,18,7,10702,12
0,408,20,8,11112,12
0,4869,23,13,15982,12
0,95,22,7,16079,12
1,1,22,1,16087,12
0,2189,23,11,18280,12
0,17414,26,15,35695,12
1,5217,27,14,40913,12
1,7243,29,16,48158,12
1,8642,31,18,56803,12
